CustomerKey,Segment,SignupDate
3538,Corporate,08-01-2023
3539,Consumer,10-07-2023
3540,Small Business,03-09-2022
3541,Consumer,05-04-2024
3542,Corporate,07-07-2022
3543,Consumer,07-05-2022
3544,Consumer,05-02-2024
3545,Consumer,05-05-2023
3546,Corporate,08-09-2022
3547,Consumer,25-05-2023
3548,Consumer,18-07-2024
3549,Consumer,27-08-2022
3550,Corporate,03-04-2024
3551,Consumer,28-08-2022
3552,Consumer,13-01-2024
3553,Small Business,31-08-2024
3554,Small Business,29-06-2022
3555,Corporate,25-07-2024
3556,Corporate,01-04-2022
3557,Consumer,27-05-2023
3558,Consumer,21-10-2023
3559,Corporate,18-05-2022
3560,Consumer,01-06-2024
3561,Consumer,26-12-2023
3562,Small Business,05-11-2024
3563,Corporate,22-08-2024
3564,Consumer,13-02-2022
3565,Small Business,30-04-2023
3566,Consumer,30-09-2022
3567,Consumer,27-06-2022
3568,Consumer,19-10-2023
3569,Consumer,09-12-2022
3570,Small Business,26-09-2022
3571,Corporate,25-05-2023
3572,Small Business,01-03-2022
3573,Consumer,26-03-2024
3574,Consumer,15-12-2023
3575,Consumer,20-01-2023
3576,Consumer,17-05-2024
3577,Consumer,24-04-2024
3578,Small Business,07-03-2022
3579,Consumer,18-10-2024
3580,Small Business,05-02-2024
3581,Small Business,23-06-2023
3582,Consumer,07-07-2022
3583,Consumer,16-09-2022
3584,Consumer,01-07-2022
3585,Consumer,24-12-2024
3586,Small Business,09-09-2023
3587,Consumer,26-09-2024
3588,Consumer,04-09-2022
3589,Consumer,19-10-2024
3590,Consumer,08-06-2024
3591,Consumer,11-01-2022
3592,Consumer,12-05-2024
3593,Consumer,10-08-2023
3594,Consumer,01-12-2023
3595,Consumer,03-02-2023
3596,Small Business,30-07-2022
3597,Consumer,22-10-2024
3598,Consumer,05-07-2022
3599,Corporate,13-06-2023
3600,Consumer,23-05-2023
3601,Small Business,13-11-2022
3602,Corporate,24-10-2024
3603,Small Business,23-04-2024
3604,Consumer,14-11-2023
3605,Corporate,28-12-2024
3606,Consumer,08-04-2024
3607,Consumer,04-06-2024
3608,Consumer,12-07-2024
3609,Consumer,15-06-2023
3610,Consumer,19-09-2023
3611,Consumer,24-02-2024
3612,Small Business,07-04-2023
3613,Corporate,13-10-2024
3614,Small Business,20-06-2024
3615,Small Business,28-02-2023
3616,Small Business,11-04-2023
3617,Consumer,13-05-2022
3618,Small Business,15-03-2022
3619,Consumer,08-03-2023
3620,Consumer,05-03-2023
3621,Consumer,23-11-2023
3622,Corporate,01-04-2022
3623,Small Business,25-06-2023
3624,Consumer,29-08-2022
3625,Consumer,21-08-2022
3626,Small Business,30-05-2024
3627,Consumer,11-03-2023
3628,Consumer,19-02-2022
3629,Consumer,24-11-2024
3630,Consumer,29-03-2024
3631,Consumer,14-10-2023
3632,Consumer,12-02-2022
3633,Corporate,14-10-2023
3634,Consumer,11-04-2023
3635,Consumer,24-02-2024
3636,Consumer,24-03-2023
3637,Consumer,18-05-2024
3638,Consumer,08-03-2023
3639,Consumer,22-05-2023
3640,Consumer,23-11-2022
3641,Corporate,21-05-2024
3642,Small Business,03-10-2024
3643,Consumer,17-03-2024
3644,Consumer,02-01-2023
3645,Consumer,24-08-2023
3646,Small Business,21-11-2024
3647,Consumer,10-11-2022
3648,Consumer,08-02-2023
3649,Consumer,22-12-2023
3650,Small Business,10-12-2022
3651,Small Business,02-06-2022
3652,Small Business,05-08-2023
3653,Small Business,24-03-2024
3654,Consumer,15-04-2022
3655,Consumer,05-06-2024
3656,Consumer,09-11-2022
3657,Consumer,01-07-2024
3658,Consumer,01-02-2023
3659,Consumer,19-11-2022
3660,Small Business,02-02-2023
3661,Consumer,30-07-2023
3662,Small Business,29-04-2023
3663,Small Business,20-07-2023
3664,Consumer,15-06-2023
3665,Small Business,01-09-2024
3666,Consumer,09-09-2022
3667,Consumer,23-03-2022
3668,Consumer,16-10-2022
3669,Consumer,31-10-2024
3670,Small Business,10-10-2024
3671,Consumer,20-10-2024
3672,Consumer,27-02-2022
3673,Corporate,29-06-2023
3674,Consumer,10-01-2024
3675,Consumer,13-06-2022
3676,Consumer,29-11-2023
3677,Consumer,31-12-2023
3678,Consumer,07-12-2024
3679,Consumer,17-03-2023
3680,Consumer,18-08-2023
3681,Consumer,08-01-2024
3682,Consumer,17-03-2023
3683,Consumer,24-06-2022
3684,Corporate,05-02-2022
3685,Consumer,30-03-2023
3686,Consumer,21-12-2023
3687,Small Business,20-07-2023
3688,Consumer,18-05-2023
3689,Small Business,20-10-2022
3690,Consumer,25-04-2022
3691,Corporate,26-06-2024
3692,Consumer,08-02-2022
3693,Consumer,17-09-2024
3694,Small Business,18-06-2023
3695,Small Business,16-07-2022
3696,Consumer,14-02-2024
3697,Small Business,24-06-2023
3698,Corporate,25-08-2022
3699,Consumer,09-11-2024
3700,Consumer,29-12-2024
3701,Consumer,15-06-2022
3702,Consumer,13-12-2022
3703,Consumer,20-08-2023
3704,Small Business,11-10-2023
3705,Consumer,10-01-2022
3706,Corporate,21-11-2024
3707,Small Business,01-08-2022
3708,Consumer,19-07-2022
3709,Consumer,19-01-2022
3710,Consumer,03-12-2022
3711,Small Business,06-08-2023
3712,Corporate,07-12-2023
3713,Consumer,25-01-2022
3714,Corporate,01-05-2022
3715,Consumer,24-07-2024
3716,Small Business,30-10-2023
3717,Consumer,24-05-2022
3718,Corporate,01-11-2023
3719,Consumer,24-01-2022
3720,Consumer,03-09-2022
3721,Corporate,19-07-2023
3722,Corporate,30-10-2024
3723,Consumer,02-08-2022
3724,Small Business,16-06-2022
3725,Consumer,10-02-2024
3726,Consumer,09-01-2024
3727,Consumer,09-05-2024
3728,Consumer,28-12-2022
3729,Consumer,29-04-2022
3730,Consumer,18-02-2022
3731,Consumer,15-10-2022
3732,Corporate,18-08-2023
3733,Consumer,24-10-2024
3734,Consumer,17-05-2023
3735,Corporate,28-10-2022
3736,Small Business,18-06-2023
3737,Consumer,11-05-2022
3738,Consumer,22-02-2022
3739,Consumer,05-12-2024
3740,Consumer,25-06-2023
3741,Small Business,19-03-2024
3742,Small Business,12-09-2022
3743,Consumer,13-02-2024
3744,Corporate,09-07-2023
3745,Consumer,08-12-2023
3746,Small Business,29-11-2022
3747,Small Business,25-02-2022
3748,Consumer,01-04-2023
3749,Corporate,10-10-2024
3750,Corporate,02-07-2023
3751,Consumer,26-03-2024
3752,Consumer,26-02-2023
3753,Corporate,26-05-2022
3754,Consumer,30-09-2024
3755,Consumer,23-11-2024
3756,Consumer,11-09-2024
3757,Consumer,28-11-2023
3758,Consumer,12-07-2023
3759,Consumer,10-02-2022
3760,Consumer,01-01-2023
3761,Consumer,30-06-2022
3762,Consumer,18-08-2022
3763,Consumer,15-01-2023
3764,Consumer,11-07-2022
3765,Consumer,02-02-2024
3766,Small Business,20-10-2023
3767,Consumer,20-04-2023
3768,Consumer,08-03-2024
3769,Consumer,23-05-2022
3770,Consumer,14-12-2022
3771,Corporate,27-07-2022
3772,Small Business,22-04-2023
3773,Small Business,14-07-2024
3774,Corporate,24-11-2022
3775,Corporate,28-12-2024
3776,Consumer,03-04-2024
3777,Consumer,11-06-2024
3778,Consumer,21-10-2022
3779,Consumer,12-03-2022
3780,Consumer,15-12-2024
3781,Small Business,01-04-2022
3782,Consumer,08-02-2022
3783,Consumer,13-05-2022
3784,Consumer,18-04-2022
3785,Consumer,20-09-2024
3786,Consumer,16-01-2022
3787,Consumer,04-03-2024
3788,Consumer,26-03-2022
3789,Consumer,03-04-2023
3790,Corporate,01-02-2024
3791,Consumer,07-03-2023
3792,Consumer,10-11-2022
3793,Consumer,25-07-2024
3794,Small Business,09-06-2024
3795,Corporate,04-10-2023
3796,Consumer,29-07-2024
3797,Consumer,13-03-2024
3798,Consumer,29-09-2022
3799,Consumer,07-10-2023
3800,Consumer,16-01-2022
3801,Consumer,08-07-2024
3802,Corporate,09-08-2024
3803,Consumer,16-11-2024
3804,Corporate,29-07-2024
3805,Consumer,16-01-2022
3806,Consumer,16-03-2024
3807,Consumer,05-04-2024
3808,Corporate,21-09-2022
3809,Small Business,22-06-2024
3810,Consumer,02-02-2023
3811,Corporate,02-02-2024
3812,Consumer,19-09-2022
3813,Corporate,06-05-2023
3814,Small Business,17-02-2024
3815,Consumer,05-03-2023
3816,Consumer,31-05-2024
3817,Small Business,21-06-2023
3818,Consumer,04-12-2023
3819,Consumer,18-06-2024
3820,Corporate,17-10-2023
3821,Consumer,08-09-2024
3822,Corporate,26-04-2024
3823,Consumer,25-01-2023
3824,Small Business,31-01-2022
3825,Consumer,10-01-2023
3826,Small Business,08-07-2023
3827,Corporate,06-05-2023
3828,Consumer,25-04-2022
3829,Consumer,17-08-2024
3830,Consumer,27-03-2024
3831,Small Business,28-12-2023
3832,Consumer,15-06-2023
3833,Small Business,13-06-2024
3834,Consumer,05-09-2023
3835,Consumer,29-06-2023
3836,Small Business,15-12-2023
3837,Consumer,26-02-2023
3838,Consumer,14-10-2024
3839,Consumer,07-02-2022
3840,Consumer,10-07-2024
3841,Consumer,15-12-2023
3842,Small Business,04-12-2024
3843,Small Business,21-03-2022
3844,Consumer,26-06-2022
3845,Small Business,05-09-2024
3846,Consumer,10-10-2023
3847,Consumer,04-09-2024
3848,Small Business,18-05-2022
3849,Consumer,12-01-2022
3850,Small Business,03-11-2022
3851,Corporate,07-10-2023
3852,Small Business,08-03-2022
3853,Consumer,22-09-2024
3854,Small Business,21-11-2024
3855,Consumer,25-06-2022
3856,Small Business,27-05-2023
3857,Consumer,08-09-2022
3858,Consumer,05-07-2022
3859,Small Business,28-06-2023
3860,Consumer,09-12-2023
3861,Consumer,08-07-2023
3862,Consumer,03-07-2024
3863,Consumer,28-02-2024
3864,Consumer,18-07-2022
3865,Consumer,02-04-2022
3866,Corporate,02-04-2022
3867,Corporate,31-08-2022
3868,Small Business,07-06-2022
3869,Corporate,14-08-2024
3870,Consumer,04-11-2022
3871,Corporate,16-04-2022
3872,Small Business,26-08-2023
3873,Consumer,12-02-2022
3874,Consumer,25-02-2024
3875,Corporate,05-07-2023
3876,Corporate,14-11-2022
3877,Corporate,11-10-2024
3878,Consumer,07-06-2023
3879,Small Business,24-02-2023
3880,Consumer,11-05-2022
3881,Small Business,26-04-2024
3882,Small Business,01-10-2023
3883,Consumer,06-11-2024
3884,Small Business,06-06-2024
3885,Small Business,25-07-2024
3886,Small Business,13-09-2022
3887,Consumer,22-01-2024
3888,Consumer,24-04-2022
3889,Corporate,01-01-2023
3890,Small Business,16-07-2023
3891,Corporate,27-05-2023
3892,Consumer,19-02-2023
3893,Corporate,28-11-2022
3894,Consumer,12-06-2023
3895,Consumer,25-06-2023
3896,Consumer,01-06-2024
3897,Consumer,05-06-2023
3898,Consumer,06-02-2024
3899,Consumer,08-03-2024
3900,Consumer,03-12-2024
3901,Consumer,10-12-2024
3902,Corporate,18-12-2023
3903,Consumer,01-01-2023
3904,Consumer,08-07-2022
3905,Small Business,22-11-2024
3906,Consumer,13-02-2022
3907,Consumer,13-10-2023
3908,Consumer,16-04-2022
3909,Small Business,28-02-2023
3910,Consumer,12-12-2023
3911,Corporate,29-05-2024
3912,Consumer,08-04-2024
3913,Consumer,16-04-2023
3914,Consumer,19-07-2023
3915,Small Business,04-12-2024
3916,Corporate,23-11-2022
3917,Consumer,06-12-2024
3918,Consumer,23-12-2024
3919,Consumer,25-09-2024
3920,Consumer,10-05-2023
3921,Consumer,06-06-2023
3922,Consumer,20-04-2024
3923,Consumer,03-10-2023
3924,Small Business,14-12-2022
3925,Corporate,28-04-2022
3926,Consumer,01-08-2023
3927,Consumer,17-12-2023
3928,Corporate,28-07-2022
3929,Consumer,02-08-2024
3930,Small Business,22-08-2023
3931,Consumer,18-08-2024
3932,Consumer,08-06-2022
3933,Consumer,21-08-2024
3934,Consumer,04-02-2022
3935,Consumer,04-03-2023
3936,Corporate,15-10-2024
3937,Consumer,10-11-2024
3938,Small Business,31-12-2023
3939,Consumer,28-04-2023
3940,Consumer,04-10-2022
3941,Small Business,02-04-2024
3942,Small Business,26-10-2023
3943,Consumer,11-12-2023
3944,Corporate,28-04-2024
3945,Small Business,27-03-2024
3946,Consumer,24-03-2022
3947,Small Business,04-07-2022
3948,Consumer,26-06-2024
3949,Consumer,11-06-2023
3950,Small Business,04-05-2023
3951,Corporate,08-03-2024
3952,Corporate,30-07-2022
3953,Consumer,25-05-2022
3954,Corporate,03-03-2022
3955,Consumer,22-02-2022
3956,Consumer,17-08-2022
3957,Consumer,22-02-2023
3958,Consumer,18-04-2024
3959,Small Business,23-06-2022
3960,Consumer,06-05-2023
3961,Consumer,13-01-2022
3962,Small Business,14-09-2022
3963,Small Business,25-12-2022
3964,Small Business,02-10-2023
3965,Small Business,14-07-2022
3966,Consumer,02-07-2022
3967,Small Business,04-01-2024
3968,Corporate,24-08-2024
3969,Corporate,30-05-2022
3970,Consumer,08-01-2023
3971,Consumer,24-08-2022
3972,Consumer,18-10-2022
3973,Small Business,07-10-2022
3974,Consumer,13-08-2022
3975,Corporate,22-01-2022
3976,Small Business,28-02-2024
3977,Corporate,03-11-2022
3978,Consumer,29-11-2024
3979,Consumer,25-12-2023
3980,Consumer,13-02-2024
3981,Consumer,10-07-2024
3982,Consumer,10-03-2023
3983,Consumer,17-11-2024
3984,Corporate,25-02-2024
3985,Consumer,14-11-2022
3986,Consumer,02-09-2022
3987,Consumer,28-06-2022
3988,Corporate,08-12-2022
3989,Consumer,19-06-2022
3990,Small Business,23-08-2023
3991,Consumer,20-12-2023
3992,Consumer,21-10-2022
3993,Corporate,03-05-2023
3994,Corporate,30-01-2022
3995,Corporate,12-04-2024
3996,Consumer,26-01-2023
3997,Consumer,23-06-2022
3998,Consumer,15-05-2023
3999,Consumer,14-07-2024
4000,Corporate,26-11-2024
4001,Consumer,20-07-2022
4002,Consumer,19-01-2024
4003,Consumer,01-08-2022
4004,Consumer,12-02-2022
4005,Consumer,30-08-2023
4006,Corporate,12-08-2023
4007,Small Business,28-03-2024
4008,Corporate,12-07-2022
4009,Consumer,15-02-2024
4010,Consumer,10-10-2024
4011,Consumer,22-07-2023
4012,Consumer,01-03-2023
4013,Consumer,10-02-2024
4014,Consumer,29-08-2024
4015,Small Business,25-02-2022
4016,Consumer,01-04-2023
4017,Corporate,15-03-2023
4018,Small Business,08-01-2024
4019,Consumer,23-08-2022
4020,Small Business,24-05-2022
4021,Consumer,09-04-2024
4022,Consumer,10-05-2022
4023,Consumer,09-09-2022
4024,Small Business,30-09-2023
4025,Small Business,28-05-2022
4026,Small Business,19-05-2023
4027,Consumer,28-01-2023
4028,Consumer,18-04-2022
4029,Consumer,12-09-2022
4030,Consumer,13-03-2024
4031,Corporate,08-10-2023
4032,Consumer,28-10-2023
4033,Consumer,01-08-2023
4034,Consumer,18-04-2023
4035,Consumer,20-12-2024
4036,Consumer,24-04-2023
4037,Consumer,20-02-2023
4038,Corporate,06-02-2024
4039,Corporate,22-07-2024
4040,Corporate,16-01-2024
4041,Consumer,23-02-2023
4042,Small Business,16-04-2024
4043,Consumer,10-07-2022
4044,Small Business,09-12-2024
4045,Consumer,14-01-2022
4046,Corporate,05-08-2022
4047,Consumer,21-01-2023
4048,Small Business,08-10-2024
4049,Consumer,25-12-2022
4050,Consumer,03-08-2023
4051,Consumer,16-12-2023
4052,Consumer,08-01-2024
4053,Small Business,20-12-2024
4054,Consumer,05-10-2022
4055,Small Business,28-10-2022
4056,Consumer,04-01-2022
4057,Small Business,19-10-2024
4058,Consumer,25-11-2022
4059,Consumer,21-03-2023
4060,Corporate,12-07-2022
4061,Consumer,17-10-2023
4062,Consumer,22-09-2023
4063,Consumer,18-03-2024
4064,Consumer,02-01-2022
4065,Consumer,27-04-2024
4066,Consumer,22-07-2023
4067,Consumer,06-12-2024
4068,Consumer,08-11-2022
4069,Corporate,18-06-2022
4070,Corporate,21-04-2023
4071,Small Business,27-10-2023
4072,Consumer,23-08-2024
4073,Consumer,15-10-2023
4074,Corporate,03-01-2022
4075,Consumer,29-09-2023
4076,Consumer,20-12-2022
4077,Consumer,02-07-2024
4078,Consumer,12-06-2023
4079,Consumer,06-03-2023
4080,Consumer,08-03-2024
4081,Corporate,17-07-2024
4082,Corporate,30-07-2022
4083,Consumer,01-07-2023
4084,Corporate,20-09-2022
4085,Consumer,04-08-2022
4086,Consumer,11-06-2023
4087,Consumer,05-09-2024
4088,Small Business,22-12-2022
4089,Consumer,22-07-2022
4090,Consumer,01-04-2024
4091,Consumer,20-09-2023
4092,Consumer,25-10-2023
4093,Consumer,30-04-2022
4094,Small Business,02-02-2023
4095,Corporate,23-08-2023
4096,Small Business,11-10-2022
4097,Corporate,24-03-2024
4098,Consumer,18-10-2023
4099,Consumer,05-01-2022
4100,Consumer,04-09-2022
4101,Consumer,07-01-2024
4102,Corporate,28-08-2022
4103,Consumer,02-03-2022
4104,Corporate,15-12-2024
4105,Corporate,12-03-2022
4106,Consumer,18-10-2022
4107,Consumer,30-09-2022
4108,Consumer,10-12-2024
4109,Consumer,15-06-2022
4110,Consumer,23-11-2024
4111,Consumer,30-05-2024
4112,Corporate,29-04-2024
4113,Corporate,07-10-2022
4114,Consumer,07-07-2024
4115,Small Business,29-02-2024
4116,Corporate,16-05-2024
4117,Corporate,21-06-2024
4118,Consumer,24-02-2024
4119,Corporate,28-10-2024
4120,Consumer,09-06-2023
4121,Consumer,10-03-2024
4122,Consumer,31-03-2022
4123,Consumer,22-11-2024
4124,Corporate,19-04-2022
4125,Small Business,09-07-2023
4126,Consumer,04-10-2023
4127,Consumer,19-04-2023
4128,Consumer,26-04-2023
4129,Small Business,23-09-2024
4130,Consumer,15-10-2024
4131,Consumer,05-10-2023
4132,Consumer,27-06-2022
4133,Consumer,13-11-2023
4134,Consumer,20-02-2022
4135,Small Business,29-01-2022
4136,Consumer,27-08-2024
4137,Corporate,11-05-2022
4138,Small Business,01-01-2024
4139,Corporate,07-04-2024
4140,Consumer,23-05-2023
4141,Consumer,28-09-2022
4142,Consumer,14-12-2022
4143,Consumer,06-01-2023
4144,Consumer,12-09-2022
4145,Consumer,16-11-2022
4146,Small Business,17-09-2022
4147,Small Business,23-09-2024
4148,Consumer,06-05-2022
4149,Corporate,23-05-2024
4150,Consumer,22-04-2022
4151,Consumer,02-03-2022
4152,Small Business,25-04-2022
4153,Corporate,04-03-2023
4154,Corporate,04-09-2022
4155,Small Business,23-02-2024
4156,Corporate,18-07-2024
4157,Consumer,20-04-2024
4158,Corporate,28-07-2022
4159,Consumer,08-04-2023
4160,Small Business,16-10-2024
4161,Corporate,24-06-2024
4162,Consumer,16-09-2023
4163,Consumer,27-02-2022
4164,Consumer,26-10-2022
4165,Corporate,14-07-2023
4166,Consumer,16-06-2022
4167,Consumer,14-11-2023
4168,Corporate,07-01-2022
4169,Corporate,16-07-2023
4170,Corporate,27-09-2024
4171,Consumer,23-03-2022
4172,Consumer,04-02-2022
4173,Small Business,02-05-2022
4174,Corporate,18-02-2022
4175,Small Business,01-07-2022
4176,Small Business,30-05-2023
4177,Consumer,09-07-2024
4178,Consumer,09-12-2022
4179,Consumer,27-10-2024
4180,Corporate,26-08-2022
4181,Consumer,02-01-2023
4182,Consumer,24-04-2023
4183,Small Business,11-05-2022
4184,Consumer,14-07-2024
4185,Small Business,26-08-2024
4186,Corporate,04-08-2022
4187,Consumer,30-08-2022
4188,Corporate,03-10-2022
4189,Consumer,15-11-2023
4190,Consumer,16-10-2024
4191,Consumer,06-01-2024
4192,Small Business,28-10-2022
4193,Corporate,05-05-2023
4194,Consumer,18-02-2022
4195,Consumer,04-04-2023
4196,Consumer,05-04-2023
4197,Consumer,19-11-2022
4198,Corporate,10-03-2023
4199,Small Business,15-11-2023
4200,Small Business,27-12-2024
4201,Consumer,27-04-2023
4202,Consumer,26-10-2023
4203,Corporate,15-09-2023
4204,Small Business,31-05-2024
4205,Consumer,16-09-2023
4206,Consumer,25-10-2024
4207,Consumer,12-07-2024
4208,Corporate,25-09-2024
4209,Corporate,31-07-2024
4210,Small Business,18-08-2024
4211,Corporate,28-02-2024
4212,Consumer,11-08-2022
4213,Consumer,22-02-2023
4214,Small Business,16-02-2023
4215,Small Business,08-09-2024
4216,Consumer,23-08-2023
4217,Small Business,06-07-2022
4218,Consumer,09-08-2023
4219,Consumer,05-03-2024
4220,Consumer,18-09-2024
4221,Consumer,30-07-2022
4222,Consumer,03-07-2023
4223,Consumer,13-02-2024
4224,Consumer,24-01-2023
4225,Consumer,08-02-2024
4226,Consumer,03-03-2022
4227,Consumer,28-10-2024
4228,Small Business,30-03-2024
4229,Consumer,21-05-2023
4230,Corporate,04-11-2024
4231,Corporate,30-07-2024
4232,Small Business,28-09-2022
4233,Consumer,11-02-2024
4234,Consumer,23-10-2023
4235,Corporate,04-12-2022
4236,Consumer,16-08-2022
4237,Consumer,16-03-2023
4238,Corporate,11-04-2022
4239,Small Business,27-10-2024
4240,Small Business,09-01-2023
4241,Small Business,07-05-2024
4242,Consumer,31-10-2022
4243,Consumer,12-12-2024
4244,Corporate,23-01-2024
4245,Corporate,11-03-2024
4246,Consumer,19-07-2024
4247,Consumer,10-09-2023
4248,Small Business,08-09-2024
4249,Small Business,06-04-2024
4250,Consumer,18-02-2023
4251,Consumer,10-12-2022
4252,Consumer,28-11-2023
4253,Consumer,07-12-2022
4254,Consumer,24-08-2023
4255,Corporate,25-12-2022
4256,Small Business,25-01-2022
4257,Consumer,16-04-2022
4258,Consumer,01-06-2024
4259,Small Business,20-10-2022
4260,Consumer,21-02-2022
4261,Consumer,14-03-2024
4262,Corporate,26-07-2024
4263,Small Business,15-08-2024
4264,Consumer,13-10-2022
4265,Consumer,10-07-2024
4266,Small Business,30-12-2023
4267,Consumer,15-01-2023
4268,Consumer,24-09-2022
4269,Consumer,26-01-2022
4270,Small Business,29-08-2022
4271,Consumer,06-05-2024
4272,Consumer,21-01-2023
4273,Consumer,09-10-2022
4274,Small Business,18-09-2023
4275,Corporate,26-03-2022
4276,Small Business,29-04-2022
4277,Consumer,21-09-2022
4278,Consumer,16-03-2022
4279,Corporate,06-10-2024
4280,Corporate,15-08-2023
4281,Small Business,06-12-2022
4282,Consumer,08-02-2022
4283,Small Business,23-11-2022
4284,Consumer,08-01-2024
4285,Consumer,10-02-2023
4286,Consumer,04-11-2022
4287,Small Business,12-02-2023
4288,Consumer,16-06-2024
4289,Consumer,13-09-2023
4290,Consumer,01-04-2024
4291,Consumer,26-10-2022
4292,Corporate,26-07-2023
4293,Consumer,16-04-2022
4294,Consumer,12-09-2024
4295,Small Business,18-01-2024
4296,Consumer,27-01-2023
4297,Small Business,06-06-2023
4298,Consumer,11-09-2023
4299,Consumer,18-02-2024
4300,Small Business,12-10-2022
4301,Consumer,01-09-2023
4302,Small Business,23-09-2023
4303,Consumer,20-05-2022
4304,Corporate,23-07-2022
4305,Small Business,27-04-2023
4306,Corporate,01-09-2023
4307,Small Business,01-07-2022
4308,Corporate,03-01-2023
4309,Small Business,06-04-2024
