OrderID,OrderDate,Region,City,Channel,PaymentMethod,CustomerKey,ProductKey,Quantity,UnitPrice,Discount(%),ShippingFee,Tax_Rate,Returned,ReturnReason,GrossAmount,DiscountAmount,TaxAmount,NetRevenue
713391,2024-05-22,South,Bengaluru,Online,Card,6924,14,7,55854,0,49,0.18,0,,390978.00,0.00,70384.86,461411.86
713392,2024-07-09,North,Chandigarh,Online,UPI,1239,2,3,41179,0.2,0,0.18,1,Wrong Item,123537.00,24707.40,17789.33,116618.93
713393,2024-05-18,North,Delhi,Distributor,Card,874,3,2,14745,0,0,0.18,0,,29490.00,0.00,5308.20,34798.20
713394,2024-06-19,East,Patna,Online,UPI,2822,14,4,15953,0,149,0.18,0,,63812.00,0.00,11512.98,75473.98
713395,2024-03-04,North,Jaipur,Online,UPI,5445,9,6,984,0.2,149,0.18,0,,5904.00,1180.80,877.00,5749.20
713396,2024-10-30,South,Hyderabad,Online,UPI,989,13,3,787,0,0,0.18,0,,2361.00,0.00,424.98,2785.98
713397,2024-07-16,North,Chandigarh,Online,UPI,10579,1,2,32478,0.1,49,0.18,0,,64956.00,6495.60,10531.69,69041.09
713398,2024-08-07,North,Delhi,Online,UPI,6860,1,2,40126,0,199,0.18,0,,80252.00,0.00,14481.18,94932.18
713399,2024-10-13,West,Ahmedabad,Online,UPI,11956,8,3,44775,0.1,99,0.18,1,Wrong Item,134325.00,13432.50,21778.47,142769.97
713400,2024-06-24,East,Guwahati,Retail,UPI,10861,2,8,33629,0.05,99,0.18,0,,269032.00,13451.60,46022.29,301701.69
713401,2024-10-14,East,Bhubaneswar,Online,Card,5356,8,2,52994,0,0,0.18,0,,105988.00,0.00,19077.84,125065.84
713402,2024-05-11,North,Lucknow,Online,NetBanking,1166,8,5,9807,0,0,0.18,0,,49035.00,0.00,8826.30,57861.30
713403,2024-08-29,North,Chandigarh,Online,NetBanking,5034,14,2,8645,0,0,0.18,0,,17290.00,0.00,3112.20,20402.20
713404,2024-12-23,West,Indore,Online,Card,9685,7,3,2100,0,49,0.18,0,,6300.00,0.00,1142.82,7491.82
713405,2024-09-20,East,Bhubaneswar,Online,UPI,11461,10,2,13875,0,49,0.18,0,,27750.00,0.00,5003.82,32802.82
713406,2024-09-11,South,Chennai,Online,UPI,7136,2,3,24369,0,99,0.18,0,,73107.00,0.00,13177.08,86383.08
713407,2024-02-25,North,Lucknow,Online,Card,11001,7,2,2586,0.25,49,0.18,0,,5172.00,1293.00,707.04,4635.04
713408,2024-10-11,North,Jaipur,Online,UPI,5610,8,3,25953,0.05,0,0.18,0,,77859.00,3892.95,13313.89,87279.94
713409,2024-10-11,North,Lucknow,Distributor,UPI,4660,10,2,4991,0.05,99,0.18,0,,9982.00,499.10,1724.74,11306.64
713410,2024-03-03,North,Jaipur,Retail,UPI,7162,4,5,31528,0.05,149,0.18,0,,157640.00,7882.00,26983.26,176890.26
713411,2024-10-08,West,Ahmedabad,Online,UPI,5215,1,3,25448,0,49,0.18,0,,76344.00,0.00,13750.74,90143.74
713412,2024-11-11,West,Mumbai,Online,UPI,2148,6,4,1804,0,149,0.18,0,,7216.00,0.00,1325.70,8690.70
713413,2024-03-11,South,Kochi,Online,Card,6381,15,3,50583,0,0,0.18,0,,151749.00,0.00,27314.82,179063.82
713414,2024-12-19,West,Indore,Online,COD,5880,2,3,32828,0.1,99,0.18,0,,98484.00,9848.40,15972.23,104706.83
713415,2024-12-21,West,Pune,Online,Card,7984,11,2,2939,0,199,0.18,0,,5878.00,0.00,1093.86,7170.86
713416,2024-05-17,South,Chennai,Online,UPI,7434,1,4,18084,0.05,99,0.18,0,,72336.00,3616.80,12387.28,81205.48
713417,2024-03-25,North,Chandigarh,Distributor,UPI,7082,2,2,50718,0.05,149,0.18,0,,101436.00,5071.80,17372.38,113885.58
713418,2024-04-22,East,Patna,Online,Card,11154,6,2,1441,0,149,0.18,0,,2882.00,0.00,545.58,3576.58
713419,2024-07-10,South,Kochi,Retail,UPI,7377,15,3,38290,0.1,49,0.18,0,,114870.00,11487.00,18617.76,122049.76
713420,2024-04-10,South,Chennai,Online,COD,11692,11,4,17302,0.1,49,0.18,0,,69208.00,6920.80,11220.52,73556.72
713421,2024-06-18,South,Chennai,Retail,Card,4681,7,4,2705,0,199,0.18,0,,10820.00,0.00,1983.42,13002.42
713422,2024-01-26,South,Hyderabad,Retail,UPI,4275,4,3,11740,0,99,0.18,0,,35220.00,0.00,6357.42,41676.42
713423,2024-11-26,East,Bhubaneswar,Online,NetBanking,10507,5,5,2917,0.05,0,0.18,1,Wrong Item,14585.00,729.25,2494.04,16349.79
713424,2024-01-13,East,Bhubaneswar,Online,Card,9457,11,7,6105,0.15,49,0.18,0,,42735.00,6410.25,6547.28,42921.03
713425,2024-04-05,South,Chennai,Online,UPI,5860,5,4,1840,0.05,99,0.18,1,Wrong Item,7360.00,368.00,1276.38,8367.38
713426,2024-10-04,South,Kochi,Retail,Card,10304,4,6,51628,0.05,49,0.18,0,,309768.00,15488.40,52979.15,347307.75
713427,2024-05-17,North,Delhi,Online,UPI,6895,8,2,53617,0.05,49,0.18,0,,107234.00,5361.70,18345.83,120267.13
713428,2024-11-02,West,Pune,Online,NetBanking,1614,1,2,20572,0.2,49,0.18,0,,41144.00,8228.80,5933.56,38897.76
713429,2024-11-19,East,Kolkata,Online,UPI,1908,9,5,3904,0.2,49,0.18,0,,19520.00,3904.00,2819.70,18484.70
713430,2024-09-14,North,Jaipur,Online,Card,1353,3,5,52671,0,149,0.18,0,,263355.00,0.00,47430.72,310934.72
713431,2024-03-29,North,Chandigarh,Online,UPI,1006,12,6,56893,0,49,0.18,1,Wrong Item,341358.00,0.00,61453.26,402860.26
713432,2024-10-24,West,Ahmedabad,Distributor,NetBanking,2059,5,3,1955,0.1,49,0.18,0,,5865.00,586.50,958.95,6286.45
713433,2024-07-05,West,Pune,Retail,Card,3952,12,1,12943,0.05,99,0.18,0,,12943.00,647.15,2231.07,14625.92
713434,2024-05-16,North,Delhi,Online,UPI,1807,4,4,27301,0.2,0,0.18,0,,109204.00,21840.80,15725.38,103088.58
713435,2024-07-17,South,Bengaluru,Online,Card,4205,14,1,15859,0,0,0.18,0,,15859.00,0.00,2854.62,18713.62
713436,2024-07-02,East,Guwahati,Online,UPI,11087,14,2,29028,0,0,0.18,0,,58056.00,0.00,10450.08,68506.08
713437,2024-10-03,East,Kolkata,Online,COD,11301,3,6,14644,0,0,0.18,0,,87864.00,0.00,15815.52,103679.52
713438,2024-10-28,North,Chandigarh,Online,UPI,3842,2,3,40090,0,199,0.18,1,No Longer Needed,120270.00,0.00,21684.42,142153.42
713439,2024-06-02,West,Indore,Online,Card,10285,9,6,1594,0,199,0.18,0,,9564.00,0.00,1757.34,11520.34
713440,2024-05-25,West,Indore,Online,UPI,97,11,6,3935,0.05,49,0.18,0,,23610.00,1180.50,4046.13,26524.63
713441,2024-06-30,North,Chandigarh,Online,COD,7354,12,2,41259,0,199,0.18,0,,82518.00,0.00,14889.06,97606.06
713442,2024-06-06,South,Kochi,Retail,UPI,513,3,3,52655,0,149,0.18,0,,157965.00,0.00,28460.52,186574.52
713443,2024-03-11,East,Bhubaneswar,Online,UPI,8625,14,3,52067,0.05,49,0.18,0,,156201.00,7810.05,26719.19,175159.14
713444,2024-10-16,East,Bhubaneswar,Online,Card,174,5,5,1557,0,99,0.18,0,,7785.00,0.00,1419.12,9303.12
713445,2024-06-23,North,Lucknow,Retail,COD,5257,12,7,51309,0.05,0,0.18,0,,359163.00,17958.15,61416.87,402621.72
713446,2024-11-24,East,Guwahati,Retail,Card,10272,1,3,11923,0,0,0.18,0,,35769.00,0.00,6438.42,42207.42
713447,2024-01-25,West,Mumbai,Online,NetBanking,7902,12,5,41422,0.15,99,0.18,0,,207110.00,31066.50,31705.65,207848.15
713448,2024-03-17,South,Kochi,Online,UPI,11788,14,3,56943,0,99,0.18,1,Late Delivery,170829.00,0.00,30767.04,201695.04
713449,2024-04-22,East,Bhubaneswar,Online,NetBanking,7572,15,3,57680,0,0,0.18,0,,173040.00,0.00,31147.20,204187.20
713450,2024-01-30,West,Indore,Distributor,Card,8704,7,3,2127,0.05,49,0.18,0,,6381.00,319.05,1099.97,7210.92
713451,2024-04-03,North,Chandigarh,Distributor,UPI,11435,6,5,1648,0.05,199,0.18,0,,8240.00,412.00,1444.86,9471.86
713452,2024-02-04,North,Chandigarh,Online,UPI,8090,14,3,53740,0.2,0,0.18,0,,161220.00,32244.00,23215.68,152191.68
713453,2024-03-24,South,Bengaluru,Online,Card,598,7,3,2843,0.1,99,0.18,0,,8529.00,852.90,1399.52,9174.62
713454,2024-06-30,North,Lucknow,Online,UPI,4822,1,2,40233,0.15,49,0.18,0,,80466.00,12069.90,12320.12,80765.22
713455,2024-06-24,East,Patna,Retail,COD,4380,5,3,3196,0.05,0,0.18,0,,9588.00,479.40,1639.55,10748.15
713456,2024-11-13,East,Patna,Retail,Card,9850,4,4,13941,0.05,0,0.18,0,,55764.00,2788.20,9535.64,62511.44
713457,2024-08-23,East,Patna,Online,Card,10167,5,4,4217,0,99,0.18,0,,16868.00,0.00,3054.06,20021.06
713458,2024-07-18,East,Bhubaneswar,Retail,COD,11765,2,6,41933,0.05,149,0.18,0,,251598.00,12579.90,43050.08,282217.18
713459,2024-02-27,North,Jaipur,Retail,UPI,9561,3,1,37168,0.25,0,0.18,0,,37168.00,9292.00,5017.68,32893.68
713460,2024-07-23,East,Guwahati,Retail,Card,8518,6,5,4335,0.1,199,0.18,0,,21675.00,2167.50,3547.17,23253.67
713461,2024-10-07,South,Chennai,Retail,NetBanking,3610,10,2,17207,0.2,0,0.18,0,,34414.00,6882.80,4955.62,32486.82
713462,2024-11-30,South,Chennai,Retail,COD,1645,14,2,16116,0.1,199,0.18,0,,32232.00,3223.20,5257.40,34465.20
713463,2024-12-05,South,Bengaluru,Online,UPI,10499,1,4,41211,0.1,0,0.18,0,,164844.00,16484.40,26704.73,175064.33
713464,2024-03-21,South,Bengaluru,Retail,COD,11139,8,2,9353,0,149,0.18,0,,18706.00,0.00,3393.90,22248.90
713465,2024-01-22,North,Chandigarh,Online,COD,1428,7,5,1989,0,99,0.18,0,,9945.00,0.00,1807.92,11851.92
713466,2024-08-24,North,Jaipur,Online,UPI,7413,10,4,14699,0,49,0.18,1,Late Delivery,58796.00,0.00,10592.10,69437.10
713467,2024-05-08,West,Mumbai,Online,NetBanking,9469,10,2,17121,0.1,99,0.18,0,,34242.00,3424.20,5565.02,36481.82
713468,2024-04-26,South,Bengaluru,Distributor,Card,10391,5,5,1464,0.2,99,0.18,0,,7320.00,1464.00,1071.90,7026.90
713469,2024-09-26,West,Indore,Online,Card,11855,1,7,14327,0,0,0.18,1,Damaged,100289.00,0.00,18052.02,118341.02
713470,2024-10-17,South,Chennai,Online,NetBanking,2573,4,6,22209,0.15,0,0.18,0,,133254.00,19988.10,20387.86,133653.76
713471,2024-08-26,South,Chennai,Retail,COD,8304,1,6,20595,0.2,49,0.18,0,,123570.00,24714.00,17802.90,116707.90
713472,2024-07-19,South,Kochi,Distributor,UPI,9400,4,4,55106,0.05,49,0.18,0,,220424.00,11021.20,37701.32,247153.12
713473,2024-11-27,East,Patna,Online,UPI,7113,9,1,2472,0.1,99,0.18,1,Late Delivery,17304.00,1730.40,2821.07,18493.67
713474,2024-07-13,North,Lucknow,Retail,Card,4187,1,4,33940,0,99,0.18,0,,135760.00,0.00,24454.62,160313.62
713475,2024-03-17,West,Indore,Online,COD,8124,10,1,13479,0.2,49,0.18,0,,13479.00,2695.80,1949.80,12782.00
713476,2024-07-02,South,Bengaluru,Online,Card,8070,3,3,17821,0.25,149,0.18,0,,53463.00,13365.75,7244.32,47490.57
713477,2024-06-22,North,Jaipur,Online,NetBanking,3061,9,6,1348,0.1,49,0.18,0,,8088.00,808.80,1319.08,8647.28
713478,2024-06-12,West,Indore,Retail,NetBanking,11565,1,6,52751,0.15,49,0.18,0,,316506.00,47475.90,48434.24,317513.34
713479,2024-05-30,North,Delhi,Online,Card,1067,11,1,4460,0,49,0.18,0,,4460.00,0.00,811.62,5320.62
713480,2024-01-20,South,Hyderabad,Distributor,UPI,1252,8,5,61773,0,0,0.18,0,,308865.00,0.00,55595.70,364460.70
713481,2024-08-04,West,Ahmedabad,Online,Card,5768,9,3,2006,0.25,99,0.18,0,,6018.00,1504.50,830.25,5442.75
713482,2024-01-17,West,Indore,Retail,Card,11538,15,5,27424,0.1,49,0.18,0,,137120.00,13712.00,22222.26,145679.26
713483,2024-10-10,North,Lucknow,Distributor,UPI,4650,12,5,24689,0,49,0.18,0,,123445.00,0.00,22228.92,145722.92
713484,2024-12-26,North,Lucknow,Retail,UPI,8793,14,6,12659,0.25,99,0.18,0,,75954.00,18988.50,10271.61,67336.11
713485,2024-01-25,North,Chandigarh,Distributor,Card,5395,2,5,51344,0.05,99,0.18,0,,256720.00,12836.00,43916.94,287899.94
713486,2024-04-09,North,Delhi,Online,NetBanking,9815,13,4,1296,0,49,0.18,0,,5184.00,0.00,941.94,6174.94
713487,2024-01-10,West,Indore,Online,UPI,2630,2,6,8282,0.05,99,0.18,1,Damaged,49692.00,2484.60,8515.15,55821.55
713488,2024-07-28,West,Indore,Retail,UPI,745,11,3,12503,0.1,99,0.18,0,,37509.00,3750.90,6094.28,39951.38
713489,2024-06-17,East,Patna,Online,COD,9051,9,5,1068,0,99,0.18,0,,5340.00,0.00,979.02,6418.02
713490,2024-10-05,West,Indore,Online,Card,10207,9,2,3065,0,149,0.18,0,,6130.00,0.00,1130.22,7409.22
713491,2024-10-20,West,Mumbai,Online,UPI,6668,4,3,51551,0,0,0.18,0,,154653.00,0.00,27837.54,182490.54
713492,2024-10-14,East,Guwahati,Retail,UPI,10864,13,3,2060,0.05,149,0.18,0,,6180.00,309.00,1083.60,7103.60
713493,2024-01-20,West,Ahmedabad,Online,UPI,8990,6,4,620,0,99,0.18,0,,2480.00,0.00,464.22,3043.22
713494,2024-05-17,East,Guwahati,Retail,NetBanking,4277,8,2,23530,0.05,49,0.18,0,,47060.00,2353.00,8056.08,52812.08
713495,2024-08-26,West,Mumbai,Distributor,Card,1701,7,2,1819,0.05,0,0.18,0,,3638.00,181.90,622.10,4078.20
713496,2024-06-02,East,Bhubaneswar,Online,NetBanking,41,12,3,9475,0.2,0,0.18,0,,28425.00,5685.00,4093.20,26833.20
713497,2024-03-01,East,Bhubaneswar,Online,Card,1155,11,1,5880,0.1,0,0.18,0,,5880.00,588.00,952.56,6244.56
713498,2024-04-11,North,Delhi,Online,Card,5756,15,4,13341,0.2,99,0.18,0,,53364.00,10672.80,7702.24,50492.44
713499,2024-11-09,North,Jaipur,Online,Card,7687,1,4,40043,0.1,99,0.18,0,,160172.00,16017.20,25965.68,170219.48
713500,2024-08-30,South,Hyderabad,Retail,Card,5571,2,3,53378,0,149,0.18,0,,160134.00,0.00,28850.94,189133.94
713501,2024-11-19,North,Lucknow,Online,UPI,6064,5,4,3400,0,99,0.18,0,,13600.00,0.00,2465.82,16164.82
713502,2024-08-26,North,Lucknow,Online,Card,10112,15,3,59833,0.25,149,0.18,1,No Longer Needed,179499.00,44874.75,24259.18,159032.43
713503,2024-08-24,North,Delhi,Retail,NetBanking,482,7,3,1309,1.1,0,0.18,0,,3927.00,196.35,671.52,4402.17
713504,2024-07-09,West,Ahmedabad,Online,UPI,6131,7,3,3650,0,99,0.18,0,,10950.00,0.00,1988.82,13037.82
713505,2024-03-26,West,Pune,Online,UPI,5222,12,4,59604,0.15,199,0.18,0,,238416.00,35762.40,36513.47,239366.07
713506,2024-07-08,South,Hyderabad,Online,UPI,3411,12,2,30235,0.05,99,0.18,0,,60470.00,3023.50,10358.19,67903.69
713507,2024-09-26,West,Ahmedabad,Online,Card,3967,12,1,20962,0.1,0,0.18,0,,20962.00,2096.20,3395.84,22261.64
713508,2024-11-17,East,Kolkata,Online,UPI,1537,9,1,503,0,199,0.18,1,No Longer Needed,503.00,0.00,126.36,828.36
713509,2024-09-05,West,Mumbai,Online,UPI,8604,13,3,3535,0,49,0.18,0,,10605.00,0.00,1917.72,12571.72
713510,2024-09-29,West,Indore,Online,UPI,8955,1,5,61478,0.2,49,0.18,0,,307390.00,61478.00,44272.98,290233.98
713511,2024-11-07,South,Kochi,Online,UPI,2326,2,2,48914,0,0,0.18,0,,97828.00,0.00,17609.04,115437.04
713512,2024-12-05,South,Bengaluru,Retail,Card,6685,12,3,36039,0.1,0,0.18,0,,108117.00,10811.70,17514.95,114820.25
713513,2024-11-26,West,Mumbai,Retail,Card,10700,6,7,788,0.2,0,0.18,0,,5516.00,1103.20,794.30,5207.10
713514,2024-04-28,South,Bengaluru,Retail,Card,5286,6,2,3013,0,0,0.18,0,,6026.00,0.00,1084.68,7110.68
713515,2024-09-22,North,Jaipur,Online,COD,8252,14,2,31304,0.05,49,0.18,0,,62608.00,3130.40,10714.79,70241.39
713516,2024-01-25,South,Hyderabad,Online,COD,10341,13,3,2411,0.2,199,0.18,0,,7233.00,1446.60,1077.37,7062.77
713517,2024-11-24,South,Bengaluru,Online,Card,1027,4,2,41221,0.05,49,0.18,0,,82442.00,4122.10,14106.40,92475.30
713518,2024-11-24,East,Bhubaneswar,Retail,NetBanking,4794,9,4,3139,0,49,0.18,0,,12556.00,0.00,2268.90,14873.90
713519,2024-09-28,West,Pune,Online,Card,853,7,5,1323,0.05,0,0.18,1,Wrong Item,6615.00,330.75,1131.16,7415.41
713520,2024-11-14,North,Jaipur,Online,UPI,9195,4,4,28592,0.1,49,0.18,0,,114368.00,11436.80,18536.44,121516.64
713521,2024-05-21,South,Chennai,Retail,NetBanking,11549,15,3,64742,0.05,199,0.18,0,,194226.00,9711.30,33248.47,217962.17
713522,2024-12-14,North,Chandigarh,Online,NetBanking,4620,3,5,10880,0,149,0.18,0,,54400.00,0.00,9818.82,64367.82
713523,2024-05-11,East,Patna,Online,NetBanking,11668,15,4,42921,0.05,49,0.18,0,,171684.00,8584.20,29366.78,192515.58
713524,2024-12-13,North,Chandigarh,Retail,UPI,6623,13,3,851,0.05,49,0.18,0,,2553.00,127.65,445.38,2919.73
713525,2024-12-21,West,Indore,Online,UPI,11027,15,5,50547,0.05,0,0.18,0,,252735.00,12636.75,43217.68,283315.93
713526,2024-07-08,North,Lucknow,Online,COD,8983,8,7,49381,0,99,0.18,0,,345667.00,0.00,62237.88,408003.88
713527,2024-10-13,North,Lucknow,Retail,Card,7069,5,1,2331,0,49,0.18,0,,2331.00,0.00,428.40,2808.40
713528,2024-04-29,East,Guwahati,Online,Card,10133,14,7,15780,0,49,0.18,1,No Longer Needed,110460.00,0.00,19891.62,130400.62
713529,2024-11-15,South,Kochi,Distributor,UPI,5151,9,5,1903,0.1,199,0.18,0,,9515.00,951.50,1577.25,10339.75
713530,2024-04-30,South,Kochi,Online,UPI,7546,10,6,10965,0.1,49,0.18,0,,65790.00,6579.00,10666.80,69926.80
713531,2024-12-10,South,Bengaluru,Distributor,UPI,8347,12,5,28698,0.2,199,0.18,0,,143490.00,28698.00,20698.38,135689.38
713532,2024-01-12,East,Patna,Online,NetBanking,10589,14,5,41117,0.1,0,0.18,0,,205585.00,20558.50,33304.77,218331.27
713533,2024-11-28,North,Delhi,Online,UPI,10622,10,5,7000,0.25,0,0.18,0,,35000.00,8750.00,4725.00,30975.00
713534,2024-04-19,West,Pune,Online,UPI,1400,14,6,27826,0,99,0.18,0,,166956.00,0.00,30069.90,197124.90
713535,2024-12-21,South,Kochi,Online,UPI,6518,12,5,22769,0,49,0.18,0,,113845.00,0.00,20500.92,134394.92
713536,2024-03-28,West,Pune,Retail,Card,9327,7,5,2290,0,149,0.18,0,,11450.00,0.00,2087.82,13686.82
713537,2024-10-12,North,Lucknow,Retail,UPI,5056,4,4,10776,0.05,0,0.18,0,,43104.00,2155.20,7370.78,48319.58
713538,2024-06-20,North,Delhi,Online,UPI,1048,5,3,1037,0.05,149,0.18,0,,3111.00,155.55,558.80,3663.25
713539,2024-12-05,East,Guwahati,Online,UPI,5242,11,4,17218,0.15,199,0.18,0,,68872.00,10330.80,10573.24,69313.44
713540,2024-12-01,East,Guwahati,Retail,Card,1172,4,4,60798,0,0,0.18,0,,243192.00,0.00,43774.56,286966.56
713541,2024-08-20,South,Bengaluru,Online,UPI,7542,1,2,22333,0.05,49,0.18,1,Damaged,44666.00,2233.30,7646.71,50128.41
713542,2024-12-16,North,Lucknow,Distributor,NetBanking,483,3,2,37615,0,149,0.18,0,,75230.00,0.00,13568.22,88947.22
713543,2024-09-20,East,Kolkata,Distributor,Card,2341,2,1,37800,0,0,0.18,0,,37800.00,0.00,6804.00,44604.00
713544,2024-11-21,East,Kolkata,Online,UPI,6642,15,5,33277,0.15,149,0.18,0,,166385.00,24957.75,25483.72,167059.97
713545,2024-06-14,North,Lucknow,Online,UPI,1381,14,6,27716,0,49,0.18,1,Damaged,166296.00,0.00,29942.10,196287.10
713546,2024-11-26,South,Chennai,Online,Card,10977,4,4,12478,0.1,149,0.18,0,,49912.00,4991.20,8112.56,53182.36
713547,2024-05-08,East,Bhubaneswar,Online,UPI,3798,5,5,2836,0.25,49,0.18,0,,14180.00,3545.00,1923.12,12607.12
713548,2024-06-21,South,Kochi,Online,COD,6282,7,2,3434,0.1,49,0.18,0,,6868.00,686.80,1121.44,7351.64
713549,2024-03-25,West,Pune,Online,UPI,695,14,3,23102,0,99,0.18,0,,69306.00,0.00,12492.90,81897.90
713550,2024-10-23,North,Chandigarh,Retail,Card,737,13,4,3505,0,0,0.18,0,,14020.00,0.00,2523.60,16543.60
713551,2024-10-07,South,Hyderabad,Online,COD,9319,10,3,10676,0,149,0.18,0,,32028.00,0.00,5791.86,37968.86
713552,2024-05-12,South,Kochi,Retail,NetBanking,2771,10,3,4667,0.2,49,0.18,0,,14001.00,2800.20,2024.96,13274.76
713553,2024-05-07,North,Chandigarh,Online,Card,9350,11,4,10992,0.15,149,0.18,0,,43968.00,6595.20,6753.92,44275.72
713554,2024-10-24,East,Kolkata,Retail,UPI,2270,9,5,1869,0,0,0.18,0,,9345.00,0.00,1682.10,11027.10
713555,2024-11-16,North,Delhi,Online,Card,10573,1,4,29920,0,49,0.18,0,,119680.00,0.00,21551.22,141280.22
713556,2024-07-10,North,Lucknow,Online,Card,5445,5,7,2052,0,149,0.18,0,,14364.00,0.00,2612.34,17125.34
713557,2024-08-18,South,Chennai,Online,Card,5067,13,1,2791,0,0,0.18,0,,2791.00,0.00,502.38,3293.38
713558,2024-09-02,West,Mumbai,Distributor,COD,5159,4,4,54159,0.05,49,0.18,0,,216636.00,10831.80,37053.58,242906.78
713559,2024-09-15,West,Indore,Retail,NetBanking,9723,7,6,3018,0.05,99,0.18,0,,18108.00,905.40,3114.29,20415.89
713560,2024-01-05,North,Lucknow,Distributor,Card,6204,2,3,24784,0.05,99,0.18,0,,74352.00,3717.60,12732.01,83465.41
713561,2024-08-16,North,Lucknow,Online,UPI,8850,5,3,4063,0.1,99,0.18,0,,12189.00,1218.90,1992.44,13061.54
713562,2024-01-08,East,Bhubaneswar,Online,Card,3944,12,4,37702,0.1,99,0.18,0,,150808.00,15080.80,24448.72,160274.92
713563,2024-09-24,South,Bengaluru,Retail,Card,3925,9,2,667,0.05,49,0.18,0,,1334.00,66.70,236.93,1553.23
713564,2024-07-29,West,Pune,Online,UPI,3259,1,5,61918,0.05,199,0.18,0,,309590.00,15479.50,52975.71,347285.21
713565,2024-03-24,South,Chennai,Retail,UPI,4544,9,3,3882,0.05,0,0.18,0,,11646.00,582.30,1991.47,13055.17
713566,2024-11-23,East,Patna,Retail,UPI,11455,6,3,3874,0,49,0.18,0,,11622.00,0.00,2100.78,13771.78
713567,2024-11-12,North,Lucknow,Online,Card,2615,2,2,28369,0.1,0,0.18,0,,56738.00,5673.80,9191.56,60255.76
713568,2024-10-20,South,Hyderabad,Online,Card,388,10,3,7336,0,149,0.18,0,,22008.00,0.00,3988.26,26145.26
713569,2024-07-16,North,Lucknow,Online,UPI,6271,8,1,50415,0,0,0.18,0,,50415.00,0.00,9074.70,59489.70
713570,2024-01-12,South,Bengaluru,Online,Card,3502,7,4,439,0,49,0.18,0,,1756.00,0.00,324.90,2129.90
713571,2024-12-27,North,Delhi,Retail,Card,526,15,1,44017,0.05,0,0.18,0,,44017.00,2200.85,7526.91,49343.06
713572,2024-07-10,West,Pune,Retail,UPI,9473,12,3,9929,0.05,99,0.18,0,,29787.00,1489.35,5111.40,33508.05
713573,2024-02-27,South,Bengaluru,Retail,NetBanking,157,7,4,1504,0.15,149,0.18,1,Late Delivery,6016.00,902.40,947.27,6209.87
713574,2024-07-07,East,Bhubaneswar,Online,UPI,7108,4,4,54728,0.15,0,0.18,0,,218912.00,32836.80,33493.54,219568.74
713575,2024-09-04,East,Kolkata,Online,Card,10888,7,3,672,0,99,0.18,0,,2016.00,0.00,380.70,2495.70
713576,2024-05-25,West,Pune,Online,UPI,1042,6,1,4023,0.2,99,0.18,0,,4023.00,804.60,597.13,3914.53
713577,2024-01-15,West,Indore,Online,UPI,7373,3,4,62792,0.05,199,0.18,0,,251168.00,12558.40,42985.55,281794.15
713578,2024-09-22,East,Guwahati,Distributor,NetBanking,10806,2,5,62645,0.05,199,0.18,0,,313225.00,15661.25,53597.30,351360.05
713579,2024-04-07,West,Ahmedabad,Retail,UPI,9204,15,4,11017,0.1,49,0.18,0,,44068.00,4406.80,7147.84,46858.04
713580,2024-03-29,North,Lucknow,Online,UPI,6648,9,1,3454,0.1,49,0.18,0,,3454.00,345.40,568.37,3725.97
713581,2024-03-08,North,Jaipur,Online,UPI,5339,4,3,31420,1.1,99,0.18,0,,94260.00,9426.00,15287.94,100220.94
713582,2024-05-28,South,Chennai,Retail,Card,5977,8,5,21597,0,49,0.18,0,,107985.00,0.00,19446.12,127480.12
713583,2024-04-22,West,Pune,Online,UPI,2301,9,6,1977,0.05,0,0.18,0,,11862.00,593.10,2028.40,13297.30
713584,2024-05-01,North,Lucknow,Distributor,Card,5570,12,1,25099,0,49,0.18,0,,25099.00,0.00,4526.64,29674.64
713585,2024-08-31,West,Pune,Retail,NetBanking,973,6,3,3694,0.05,99,0.18,0,,11082.00,554.10,1912.84,12539.74
713586,2024-07-14,North,Chandigarh,Online,UPI,4007,9,1,415,0.05,49,0.18,0,,415.00,20.75,79.78,523.03
713587,2024-11-18,South,Kochi,Online,COD,2471,5,2,2591,0.25,0,0.18,0,,5182.00,1295.50,699.57,4586.07
713588,2024-12-17,East,Bhubaneswar,Distributor,Card,11457,7,7,1893,0.05,0,0.18,0,,13251.00,662.55,2265.92,14854.37
713589,2024-11-06,East,Bhubaneswar,Retail,UPI,7571,3,3,56704,0,0,0.18,0,,170112.00,0.00,30620.16,200732.16
713590,2024-10-21,South,Bengaluru,Retail,UPI,8677,8,1,29608,0,0,0.18,0,,29608.00,0.00,5329.44,34937.44
713591,2024-08-24,North,Lucknow,Online,UPI,11080,10,3,2165,0,0,0.18,0,,6495.00,0.00,1169.10,7664.10
713592,2024-09-16,North,Mumbai,Online,Card,7650,5,5,1953,0.1,149,0.18,1,Wrong Item,9765.00,976.50,1608.75,10546.25
713593,2024-03-17,South,Chennai,Retail,NetBanking,11696,9,3,4180,0.05,99,0.18,0,,12540.00,627.00,2162.16,14174.16
713594,2024-01-23,West,Mumbai,Online,UPI,9981,5,4,499,0,99,0.18,0,,1996.00,0.00,377.10,2472.10
713595,2024-07-10,East,Guwahati,Online,UPI,10635,15,2,50327,0.05,99,0.18,0,,100654.00,5032.70,17229.65,112949.95
713596,2024-12-11,North,Chandigarh,Online,Card,331,6,3,1455,0,199,0.18,0,,4365.00,0.00,821.52,5385.52
